GeoUID,Type,Region Name,Area (sq km),Population ,Dwellings ,Households ,v_CA16_5005: Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 25% sample data,v_CA16_3852: Total - Aboriginal identity for the population in private households - 25% sample data,v_CA16_3999: Total - Ethnic origin for the population in private households - 25% sample data,v_CA16_3438: Total - Age at immigration for the immigrant population in private households - 25% sample data,v_CA16_3390: Total - Citizenship for the population in private households - 25% sample data,"v_CA16_5096: Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data","v_CA16_5051: Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",v_CA16_5621: Total population aged 15 years and over by work activity during the reference year - 25% sample data,v_CA16_5762: Total - Place of work status for the employed labour force aged 15 years and over in private households - 25% sample data,v_CA16_5807: Bicycle,v_CA16_5807: Bicycle.1,v_CA16_388: 15 to 64 years,v_CA16_418: Private households by household size,v_CA16_406: Population density per square kilometre,v_CA16_424: Number of persons in private households,v_CA16_478: Total - Census families in private households by family size - 100% data,v_CA16_485: Total couple families,v_CA16_491: Total - Couple census families in private households - 100% data,v_CA16_501: Total - Persons not in census families in private households - 100% data,v_CA16_509: Non-census-family households,v_CA16_504: Total - Private households by household type - 100% data,v_CA16_2201: Total - Income statistics in 2015 for the population aged 15 years and over in private households - 100% data,v_CA16_2246: Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data,v_CA16_2297: Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,v_CA16_2351: With employment income,v_CA16_2396: Total - Income statistics in 2015 for private households by household size - 100% data,"v_CA16_2406: Under $5,000","v_CA16_2407: $5,000 to $9,999","v_CA16_2408: $10,000 to $14,999","v_CA16_2416: $50,000 to $59,999","v_CA16_2417: $60,000 to $69,999","v_CA16_2418: $70,000 to $79,999","v_CA16_2419: $80,000 to $89,999","v_CA16_2420: $90,000 to $99,999",v_CA16_2465: Median total income in 2015 for persons aged 15 years and over not in economic families ($),v_CA16_2510: Total - Low-income status in 2015 for the population in private households to whom low-income concepts are applicable - 100% data,"v_CA16_2525: In low income based on the Low-income measure, after tax (LIM-AT)","v_CA16_2555: In low income based on the Low-income cut-offs, after tax (LICO-AT)","v_CA16_2570: Prevalence of low income based on the Low-income cut-offs, after tax (LICO-AT) (%)",Cost_of_Bike_in_2014-04-14,Cost_of_Bike_in_2014-04-21,Cost_of_Bike_in_2014-04-28,Cost_of_Bike_in_2014-05-05,Cost_of_Bike_in_2014-05-12,Density_Theft_Bikes_in_2014-04-14/Area,Density_Theft_Bikes_in_2014-04-21/Area,Density_Theft_Bikes_in_2014-04-28/Area,Density_Theft_Bikes_in_2014-05-05/Area,Density_Theft_Bikes_in_2014-05-12/Area
5350158.0,CT,Toronto,0.63989,2848.0,1346.0,1250.0,695.0,2960.0,2955.0,1660.0,2955.0,1545.0,2560.0,2560.0,1225.0,15.0,15.0,66.5,1250.0,4451.4,2830.0,710.0,515.0,515.0,790.0,580.0,1250.0,2465.0,2465.0,2465.0,1435.0,1250.0,25.0,25.0,45.0,90.0,80.0,80.0,65.0,50.0,20272.0,2830.0,745.0,610.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350159.01,CT,Toronto,0.49246999999999996,3487.0,1386.0,1223.0,385.0,3395.0,3390.0,1915.0,3390.0,1970.0,2885.0,2885.0,1625.0,10.0,10.0,71.3,1220.0,7081.6,3490.0,990.0,775.0,775.0,540.0,310.0,1225.0,2975.0,2975.0,2980.0,1990.0,1225.0,20.0,30.0,40.0,105.0,95.0,80.0,60.0,70.0,24576.0,3490.0,630.0,500.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350159.02,CT,Toronto,0.5753199999999999,4723.0,1843.0,1709.0,520.0,4690.0,4695.0,2615.0,4690.0,2720.0,3980.0,3980.0,2315.0,25.0,25.0,69.5,1710.0,8209.6,4720.0,1345.0,1045.0,1050.0,735.0,465.0,1710.0,3990.0,3990.0,3990.0,2695.0,1710.0,25.0,25.0,40.0,135.0,115.0,115.0,100.0,105.0,27349.0,4720.0,640.0,530.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350160.0,CT,Toronto,0.73445,3116.0,1246.0,1143.0,475.0,2975.0,2975.0,1560.0,2975.0,1760.0,2495.0,2495.0,1545.0,15.0,15.0,72.1,1145.0,4241.2,3070.0,875.0,720.0,720.0,485.0,310.0,1145.0,2590.0,2590.0,2590.0,1815.0,1145.0,15.0,15.0,30.0,80.0,75.0,75.0,65.0,80.0,26560.0,3070.0,415.0,350.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350161.0,CT,Toronto,0.81126,6839.0,2689.0,2537.0,910.0,6935.0,6935.0,3725.0,6935.0,4165.0,5925.0,5925.0,3605.0,55.0,55.0,71.6,2535.0,8432.8,6835.0,1940.0,1500.0,1500.0,1210.0,715.0,2535.0,5830.0,5825.0,5830.0,4100.0,2540.0,40.0,50.0,70.0,215.0,180.0,175.0,145.0,155.0,25984.0,6840.0,990.0,845.0,12.4,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,2.241182627248747
5350162.0,CT,Toronto,0.57575,5119.0,2059.0,1952.0,840.0,4845.0,4850.0,2570.0,4845.0,2680.0,4110.0,4115.0,2510.0,50.0,50.0,65.8,1950.0,8890.2,4950.0,1365.0,1010.0,1010.0,1015.0,660.0,1950.0,4205.0,4205.0,4205.0,2830.0,1950.0,30.0,40.0,50.0,145.0,130.0,150.0,110.0,110.0,24056.0,4950.0,870.0,715.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350163.0,CT,Toronto,0.45421999999999996,4358.0,1882.0,1762.0,880.0,4435.0,4435.0,1910.0,4435.0,2675.0,3800.0,3800.0,2380.0,125.0,125.0,69.5,1760.0,9590.7,4335.0,1175.0,920.0,920.0,990.0,625.0,1760.0,3705.0,3705.0,3705.0,2585.0,1765.0,35.0,35.0,50.0,115.0,125.0,110.0,95.0,70.0,24512.0,4335.0,705.0,625.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350164.0,CT,Toronto,0.6282300000000001,6258.0,2629.0,2515.0,995.0,6085.0,6085.0,2600.0,6085.0,3690.0,5150.0,5150.0,3250.0,195.0,195.0,69.1,2515.0,9966.6,6210.0,1750.0,1340.0,1335.0,1270.0,835.0,2515.0,5235.0,5235.0,5235.0,3780.0,2515.0,45.0,45.0,50.0,185.0,175.0,130.0,110.0,115.0,25579.0,6210.0,1000.0,890.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350165.0,CT,Toronto,0.48493,4370.0,2031.0,1943.0,1030.0,4290.0,4290.0,1310.0,4295.0,2570.0,3605.0,3600.0,2500.0,135.0,135.0,70.4,1945.0,9012.2,4360.0,1130.0,925.0,920.0,1100.0,830.0,1940.0,3650.0,3650.0,3650.0,2830.0,1945.0,40.0,40.0,50.0,135.0,105.0,100.0,85.0,65.0,29376.0,4360.0,630.0,575.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350166.0,CT,Toronto,0.78603,4180.0,1691.0,1625.0,640.0,4185.0,4185.0,1085.0,4185.0,2315.0,3375.0,3380.0,2215.0,35.0,35.0,65.8,1625.0,5317.4,4130.0,1070.0,950.0,950.0,765.0,570.0,1625.0,3325.0,3325.0,3325.0,2605.0,1625.0,30.0,25.0,50.0,95.0,85.0,70.0,50.0,40.0,27840.0,4130.0,475.0,445.0,10.8,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,7.269806132444962
5350167.01,CT,Toronto,0.13410999999999998,1879.0,1483.0,1312.0,885.0,1855.0,1860.0,670.0,1860.0,1055.0,1790.0,1790.0,1075.0,30.0,30.0,61.2,1315.0,14001.5,1870.0,425.0,375.0,375.0,930.0,885.0,1315.0,1800.0,1795.0,1795.0,1230.0,1310.0,40.0,30.0,45.0,125.0,90.0,80.0,80.0,55.0,43104.0,1870.0,330.0,260.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350167.02,CT,Toronto,0.60145,5815.0,3143.0,2998.0,1825.0,5745.0,5745.0,2270.0,5750.0,3760.0,5090.0,5090.0,3550.0,110.0,110.0,76.3,3000.0,9667.5,5735.0,1405.0,1110.0,1115.0,2045.0,1620.0,2995.0,5090.0,5090.0,5090.0,3970.0,2995.0,95.0,65.0,140.0,280.0,240.0,190.0,140.0,135.0,29690.0,5730.0,1130.0,1045.0,18.2,0.0,500.0,0.0,0.0,0.0,0.0,1.5114987265623228,0.0,0.0,0.0
5350168.0,CT,Toronto,0.56552,5475.0,2665.0,2458.0,1305.0,5595.0,5595.0,2880.0,5600.0,3005.0,4775.0,4775.0,2780.0,60.0,60.0,66.9,2455.0,9678.3,5470.0,1405.0,1000.0,1000.0,1505.0,1110.0,2460.0,4695.0,4690.0,4690.0,3075.0,2455.0,45.0,60.0,105.0,170.0,150.0,130.0,115.0,90.0,20621.0,5470.0,1330.0,1180.0,21.6,550.0,0.0,0.0,2500.0,0.0,2.947140095251568,0.0,0.0,2.947140095251568,0.0
5350169.01,CT,Toronto,0.3781,3472.0,1457.0,1334.0,645.0,3510.0,3510.0,2110.0,3515.0,2110.0,3015.0,3015.0,1875.0,10.0,10.0,73.1,1335.0,9182.8,3435.0,935.0,710.0,710.0,790.0,460.0,1335.0,2995.0,2995.0,2995.0,2130.0,1335.0,30.0,20.0,30.0,120.0,80.0,110.0,80.0,65.0,26944.0,3430.0,565.0,510.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350169.02,CT,Toronto,0.43778,7464.0,3318.0,3202.0,1495.0,7310.0,7310.0,4450.0,7310.0,4585.0,6410.0,6410.0,4070.0,40.0,40.0,72.6,3200.0,17041.1,7455.0,2025.0,1530.0,1530.0,1710.0,1270.0,3200.0,6460.0,6460.0,6460.0,4675.0,3200.0,65.0,100.0,140.0,250.0,255.0,235.0,200.0,170.0,26816.0,7455.0,1385.0,1190.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350170.0,CT,Toronto,1.01423,3321.0,1305.0,1201.0,425.0,3385.0,3385.0,2000.0,3385.0,1910.0,2930.0,2935.0,1680.0,10.0,10.0,70.9,1205.0,3274.8,3325.0,945.0,745.0,740.0,600.0,320.0,1200.0,2905.0,2905.0,2905.0,1975.0,1200.0,10.0,15.0,20.0,100.0,95.0,70.0,90.0,80.0,25062.0,3320.0,460.0,405.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350171.0,CT,Toronto,0.6081,4055.0,1613.0,1522.0,575.0,3800.0,3795.0,2095.0,3800.0,2035.0,3130.0,3125.0,1565.0,10.0,10.0,65.8,1525.0,6668.3,3850.0,1075.0,640.0,640.0,715.0,505.0,1525.0,3160.0,3165.0,3160.0,1915.0,1520.0,20.0,35.0,115.0,105.0,115.0,85.0,55.0,60.0,21760.0,3850.0,1140.0,880.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350172.0,CT,Toronto,1.21015,2522.0,1183.0,1128.0,545.0,2575.0,2570.0,1335.0,2570.0,1530.0,2125.0,2130.0,1200.0,10.0,10.0,72.1,1125.0,2083.8,2520.0,670.0,410.0,410.0,635.0,480.0,1125.0,2090.0,2090.0,2090.0,1455.0,1130.0,30.0,25.0,45.0,100.0,85.0,75.0,55.0,45.0,28192.0,2520.0,645.0,515.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350173.0,CT,Toronto,0.60145,3694.0,1528.0,1438.0,630.0,3785.0,3785.0,1965.0,3785.0,2070.0,3025.0,3025.0,1585.0,0.0,0.0,70.2,1440.0,6141.3,3690.0,975.0,560.0,560.0,820.0,520.0,1440.0,2960.0,2960.0,2965.0,1925.0,1440.0,40.0,65.0,100.0,90.0,100.0,80.0,90.0,70.0,19392.0,3690.0,1110.0,980.0,26.6,0.0,0.0,0.0,0.0,0.0,,,,,
5350174.0,CT,Toronto,1.06328,7264.0,2751.0,2723.0,1110.0,6815.0,6815.0,4055.0,6815.0,3940.0,5645.0,5645.0,3230.0,10.0,10.0,69.1,2725.0,6928.0,6940.0,1920.0,1225.0,1220.0,1255.0,885.0,2720.0,5760.0,5755.0,5760.0,3940.0,2720.0,50.0,45.0,110.0,290.0,250.0,170.0,170.0,145.0,29136.0,6935.0,1610.0,1270.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350175.01,CT,Toronto,0.8012600000000001,6036.0,2551.0,2406.0,1110.0,6025.0,6020.0,3175.0,6025.0,3440.0,4940.0,4940.0,2620.0,0.0,0.0,68.7,2405.0,7676.5,5810.0,1490.0,900.0,900.0,1415.0,995.0,2405.0,4780.0,4780.0,4785.0,3070.0,2405.0,50.0,100.0,185.0,200.0,165.0,150.0,100.0,90.0,18792.0,5805.0,1835.0,1570.0,27.0,0.0,0.0,0.0,0.0,0.0,,,,,
5350175.02,CT,Toronto,0.74248,7679.0,3813.0,3585.0,1975.0,7635.0,7635.0,4160.0,7635.0,4370.0,6235.0,6235.0,3290.0,10.0,10.0,68.9,3585.0,10824.6,7635.0,1850.0,1090.0,1090.0,2295.0,1785.0,3585.0,6235.0,6235.0,6235.0,3910.0,3585.0,85.0,145.0,245.0,300.0,240.0,175.0,130.0,120.0,20976.0,7635.0,2770.0,2335.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350176.0,CT,Toronto,1.00471,4277.0,1697.0,1609.0,585.0,4030.0,4030.0,1340.0,4030.0,2375.0,3430.0,3430.0,2195.0,20.0,20.0,70.3,1605.0,4257.4,4245.0,1210.0,930.0,930.0,695.0,450.0,1610.0,3590.0,3585.0,3590.0,2605.0,1610.0,15.0,20.0,35.0,115.0,105.0,100.0,80.0,85.0,32576.0,4245.0,635.0,530.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350180.0,CT,Toronto,0.6138,6556.0,2875.0,2765.0,1285.0,6365.0,6365.0,2650.0,6365.0,4005.0,5280.0,5280.0,3210.0,35.0,35.0,72.5,2765.0,10679.3,6365.0,1695.0,1205.0,1205.0,1555.0,1125.0,2765.0,5285.0,5280.0,5285.0,3635.0,2765.0,65.0,110.0,180.0,255.0,205.0,165.0,140.0,120.0,24000.0,6365.0,1870.0,1545.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350181.01,CT,Toronto,0.57055,4313.0,1940.0,1858.0,815.0,4305.0,4300.0,1145.0,4305.0,2830.0,3680.0,3680.0,2485.0,105.0,105.0,73.0,1860.0,7560.0,4305.0,1230.0,1035.0,1035.0,885.0,650.0,1860.0,3670.0,3675.0,3670.0,2805.0,1855.0,30.0,25.0,35.0,145.0,110.0,105.0,110.0,115.0,40619.0,4310.0,425.0,430.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350181.02,CT,Toronto,0.60182,3552.0,1664.0,1591.0,740.0,3545.0,3545.0,1055.0,3550.0,2105.0,3010.0,3005.0,1900.0,70.0,70.0,69.4,1595.0,5901.3,3540.0,965.0,735.0,735.0,880.0,660.0,1590.0,3015.0,3015.0,3010.0,2100.0,1590.0,25.0,40.0,70.0,100.0,95.0,95.0,75.0,80.0,21760.0,3540.0,765.0,630.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350182.0,CT,Toronto,0.7605,5531.0,2297.0,2186.0,710.0,5345.0,5345.0,1615.0,5345.0,3225.0,4400.0,4405.0,2860.0,110.0,110.0,68.2,2185.0,7272.8,5455.0,1570.0,1330.0,1330.0,870.0,655.0,2185.0,4455.0,4455.0,4455.0,3370.0,2185.0,25.0,25.0,35.0,130.0,130.0,135.0,120.0,130.0,42027.0,5460.0,505.0,420.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350183.01,CT,Toronto,0.52409,2603.0,1048.0,1007.0,355.0,2650.0,2650.0,885.0,2650.0,1465.0,2230.0,2230.0,1355.0,65.0,65.0,67.0,1005.0,4966.6,2595.0,745.0,635.0,630.0,420.0,290.0,1005.0,2160.0,2165.0,2165.0,1555.0,1010.0,5.0,15.0,15.0,80.0,55.0,50.0,55.0,65.0,41568.0,2595.0,290.0,215.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350183.02,CT,Toronto,0.42813,3938.0,1584.0,1522.0,495.0,4050.0,4050.0,1035.0,4050.0,2400.0,3245.0,3245.0,2115.0,130.0,130.0,68.3,1520.0,9196.6,3935.0,1135.0,970.0,970.0,580.0,425.0,1520.0,3195.0,3190.0,3195.0,2380.0,1520.0,15.0,20.0,25.0,70.0,80.0,70.0,70.0,80.0,39168.0,3935.0,380.0,335.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350184.01,CT,Toronto,0.47406000000000004,5108.0,2346.0,2307.0,1050.0,5030.0,5035.0,2035.0,5030.0,2895.0,4180.0,4175.0,2435.0,95.0,95.0,64.5,2310.0,10767.3,5090.0,1400.0,1085.0,1085.0,1190.0,945.0,2305.0,4250.0,4245.0,4245.0,2805.0,2305.0,50.0,45.0,90.0,165.0,120.0,90.0,85.0,100.0,24512.0,5090.0,1155.0,940.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350184.02,CT,Toronto,0.56201,3768.0,1694.0,1642.0,775.0,3690.0,3685.0,1390.0,3685.0,2275.0,3180.0,3185.0,1905.0,50.0,50.0,71.0,1640.0,6757.5,3760.0,1045.0,800.0,800.0,840.0,625.0,1645.0,3210.0,3215.0,3215.0,2265.0,1645.0,40.0,30.0,50.0,110.0,115.0,110.0,85.0,75.0,31770.0,3760.0,670.0,580.0,15.4,0.0,0.0,0.0,0.0,0.0,3.5586555399370114,0.0,0.0,0.0,0.0
5350185.01,CT,Toronto,0.49918999999999997,6810.0,3507.0,3394.0,1855.0,6845.0,6850.0,2945.0,6845.0,4310.0,5925.0,5925.0,3595.0,205.0,205.0,72.2,3395.0,13647.3,6805.0,1765.0,1360.0,1360.0,2020.0,1660.0,3395.0,5900.0,5900.0,5900.0,4155.0,3395.0,95.0,65.0,130.0,345.0,235.0,190.0,160.0,125.0,30208.0,6805.0,1680.0,1380.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350185.02,CT,Toronto,1.2288700000000001,4689.0,2305.0,2269.0,1260.0,4480.0,4480.0,1850.0,4480.0,2760.0,3950.0,3950.0,2440.0,90.0,90.0,69.2,2270.0,3921.6,4520.0,1180.0,940.0,945.0,1335.0,1105.0,2270.0,3980.0,3975.0,3980.0,2815.0,2265.0,50.0,45.0,70.0,195.0,165.0,130.0,120.0,100.0,36403.0,4525.0,880.0,720.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350186.0,CT,Toronto,1.9107599999999998,2416.0,949.0,913.0,305.0,2390.0,2390.0,530.0,2390.0,1220.0,1935.0,1935.0,1165.0,30.0,30.0,63.6,915.0,1297.7,2420.0,660.0,575.0,575.0,325.0,255.0,910.0,1915.0,1915.0,1920.0,1385.0,910.0,25.0,10.0,10.0,40.0,40.0,40.0,45.0,25.0,48000.0,2415.0,200.0,145.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350187.0,CT,Toronto,1.21045,3448.0,1424.0,1351.0,455.0,3525.0,3525.0,1025.0,3525.0,2025.0,2910.0,2910.0,1900.0,55.0,55.0,66.3,1350.0,2878.1,3445.0,980.0,820.0,820.0,545.0,395.0,1350.0,2850.0,2850.0,2850.0,2080.0,1350.0,25.0,25.0,25.0,95.0,85.0,70.0,75.0,55.0,36416.0,3450.0,355.0,270.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350188.0,CT,Toronto,0.55199,2017.0,842.0,797.0,300.0,2005.0,2000.0,610.0,2000.0,1070.0,1645.0,1645.0,1060.0,40.0,40.0,63.5,795.0,3655.3,2010.0,550.0,465.0,465.0,375.0,270.0,795.0,1680.0,1680.0,1680.0,1190.0,795.0,10.0,5.0,10.0,40.0,55.0,35.0,45.0,40.0,31552.0,2005.0,220.0,210.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350189.0,CT,Toronto,1.2395100000000001,5462.0,2226.0,2180.0,960.0,5370.0,5375.0,1970.0,5370.0,2925.0,4535.0,4535.0,2430.0,25.0,25.0,66.5,2180.0,4406.3,5290.0,1470.0,1050.0,1050.0,1100.0,755.0,2180.0,4445.0,4440.0,4440.0,2910.0,2180.0,50.0,40.0,60.0,190.0,175.0,145.0,125.0,120.0,29717.0,5290.0,1150.0,1000.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350190.01,CT,Toronto,0.40226999999999996,9127.0,3577.0,3507.0,1525.0,9120.0,9120.0,6060.0,9120.0,5315.0,7250.0,7250.0,3820.0,20.0,20.0,68.7,3505.0,22681.4,9120.0,2365.0,1960.0,1960.0,1800.0,1225.0,3505.0,7250.0,7250.0,7250.0,4535.0,3505.0,120.0,70.0,150.0,365.0,290.0,245.0,170.0,120.0,25216.0,9120.0,3230.0,2685.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350190.02,CT,Toronto,0.5813,4765.0,2102.0,2026.0,925.0,4705.0,4705.0,1980.0,4705.0,2690.0,3835.0,3835.0,2060.0,20.0,20.0,70.3,2025.0,8197.1,4765.0,1275.0,880.0,875.0,1080.0,790.0,2030.0,3920.0,3920.0,3920.0,2480.0,2025.0,55.0,55.0,105.0,160.0,125.0,105.0,100.0,75.0,23125.0,4765.0,1485.0,1320.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350191.0,CT,Toronto,0.8230299999999999,4229.0,1853.0,1779.0,780.0,4280.0,4280.0,1430.0,4275.0,2630.0,3675.0,3670.0,2270.0,40.0,40.0,70.8,1775.0,5137.3,4230.0,1190.0,935.0,935.0,845.0,630.0,1780.0,3570.0,3570.0,3570.0,2595.0,1780.0,40.0,35.0,55.0,145.0,120.0,90.0,95.0,85.0,33301.0,4230.0,635.0,555.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350192.0,CT,Toronto,0.92037,905.0,462.0,440.0,270.0,915.0,915.0,390.0,915.0,495.0,770.0,770.0,395.0,0.0,0.0,65.2,440.0,986.8,905.0,210.0,165.0,165.0,295.0,240.0,440.0,790.0,790.0,790.0,485.0,440.0,10.0,5.0,15.0,35.0,20.0,15.0,20.0,10.0,23360.0,900.0,225.0,210.0,23.3,0.0,0.0,0.0,0.0,0.0,,,,,
5350193.0,CT,Toronto,1.41592,3314.0,1070.0,1043.0,245.0,3230.0,3230.0,1120.0,3230.0,1680.0,2580.0,2580.0,1460.0,10.0,10.0,69.2,1045.0,2396.2,3315.0,865.0,735.0,735.0,385.0,220.0,1045.0,2675.0,2675.0,2675.0,1805.0,1045.0,35.0,15.0,30.0,65.0,45.0,55.0,45.0,55.0,25440.0,3315.0,665.0,600.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350194.01,CT,Toronto,0.2315,5498.0,1482.0,1463.0,415.0,5725.0,5725.0,3900.0,5720.0,2715.0,3765.0,3765.0,1600.0,25.0,25.0,59.8,1460.0,24922.9,5500.0,1270.0,1120.0,1115.0,465.0,265.0,1465.0,3565.0,3570.0,3565.0,1805.0,1465.0,60.0,25.0,65.0,155.0,125.0,65.0,60.0,45.0,19456.0,5495.0,3145.0,2580.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350194.02,CT,Toronto,0.34635,6240.0,1934.0,1923.0,615.0,5760.0,5760.0,3585.0,5760.0,2920.0,4180.0,4185.0,1915.0,10.0,10.0,60.7,1925.0,18013.9,5990.0,1425.0,1225.0,1225.0,805.0,565.0,1925.0,4380.0,4380.0,4380.0,2390.0,1925.0,80.0,45.0,65.0,210.0,140.0,105.0,115.0,75.0,34432.0,5990.0,2830.0,2240.0,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350194.03,CT,Toronto,0.25016,2933.0,1238.0,1229.0,610.0,2805.0,2805.0,1970.0,2805.0,1400.0,2250.0,2250.0,1130.0,0.0,0.0,61.2,1230.0,11722.6,2930.0,720.0,500.0,495.0,690.0,535.0,1230.0,2325.0,2325.0,2325.0,1360.0,1230.0,25.0,30.0,60.0,115.0,75.0,90.0,45.0,35.0,19648.0,2930.0,1230.0,935.0,31.9,0.0,0.0,0.0,0.0,0.0,,,,,
5350194.04,CT,Toronto,2.29209,6437.0,2571.0,2508.0,920.0,6550.0,6550.0,3820.0,6555.0,3610.0,5050.0,5050.0,2765.0,20.0,20.0,66.5,2505.0,2813.5,6425.0,1650.0,1345.0,1345.0,1155.0,925.0,2510.0,4980.0,4975.0,4980.0,3105.0,2510.0,85.0,60.0,65.0,250.0,220.0,165.0,140.0,115.0,39040.0,6425.0,2285.0,1835.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350195.01,CT,Toronto,0.9462,4483.0,1656.0,1604.0,475.0,4455.0,4455.0,960.0,4455.0,2405.0,3510.0,3510.0,2340.0,60.0,60.0,66.4,1605.0,4737.4,4350.0,1180.0,1020.0,1025.0,530.0,430.0,1600.0,3430.0,3425.0,3425.0,2630.0,1600.0,25.0,10.0,20.0,75.0,60.0,60.0,55.0,55.0,36096.0,4350.0,320.0,280.0,6.4,0.0,6000.0,0.0,0.0,0.0,0.0,1.7614316916789965,0.0,0.0,0.0
5350195.02,CT,Toronto,0.37813,2317.0,920.0,894.0,300.0,2380.0,2380.0,525.0,2380.0,1240.0,1860.0,1860.0,1215.0,45.0,45.0,64.6,890.0,6124.8,2320.0,635.0,535.0,535.0,300.0,265.0,890.0,1810.0,1815.0,1810.0,1390.0,895.0,15.0,10.0,10.0,40.0,45.0,45.0,40.0,35.0,51456.0,2315.0,135.0,95.0,4.1,0.0,0.0,0.0,2484.0,0.0,0.0,0.0,0.0,11.753747241542444,0.0
5350196.01,CT,Toronto,0.3774,1977.0,811.0,775.0,235.0,1870.0,1865.0,410.0,1870.0,965.0,1555.0,1555.0,935.0,25.0,25.0,66.1,775.0,5237.1,1975.0,540.0,480.0,475.0,280.0,235.0,775.0,1640.0,1640.0,1635.0,1185.0,775.0,10.0,5.0,5.0,45.0,40.0,30.0,35.0,30.0,49792.0,1970.0,105.0,100.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350196.02,CT,Toronto,1.10548,5635.0,2376.0,2250.0,750.0,5550.0,5545.0,945.0,5550.0,2945.0,4505.0,4505.0,2840.0,75.0,75.0,65.2,2250.0,5097.7,5585.0,1535.0,1345.0,1345.0,820.0,720.0,2250.0,4565.0,4565.0,4565.0,3400.0,2250.0,45.0,30.0,35.0,110.0,80.0,90.0,95.0,85.0,47424.0,5585.0,380.0,355.0,6.4,700.0,770.0,0.0,500.0,0.0,1.2061125785480815,3.618337735644245,0.0,1.2061125785480815,0.0
