,City,GeoUID,Hour,PopulationCT,BicycleT,Area(sqKm),SumThBikes,BikesThDensity,BikesDensity,PopulationDensity,%Theft/sqKm,%PopulationBike
1616,Toronto,5350071.0,23.0,3481,185,0.46398,1,2.15526531316005,398.72408293460927,7502.478555110134,0.005405405405405405,0.053145647802355644
1617,Toronto,5350072.01,13.0,4586,160,0.40518,1,2.4680388962930055,394.8862234068809,11318.426378399725,0.0062499999999999995,0.03488879197557784
1618,Toronto,5350072.01,17.0,4586,160,0.40518,2,4.936077792586011,394.8862234068809,11318.426378399725,0.012499999999999999,0.03488879197557784
1619,Toronto,5350072.01,18.0,4586,160,0.40518,1,2.4680388962930055,394.8862234068809,11318.426378399725,0.0062499999999999995,0.03488879197557784
1620,Toronto,5350072.01,19.0,4586,160,0.40518,1,2.4680388962930055,394.8862234068809,11318.426378399725,0.0062499999999999995,0.03488879197557784
1621,Toronto,5350072.01,22.0,4586,160,0.40518,3,7.404116688879017,394.8862234068809,11318.426378399725,0.01875,0.03488879197557784
1622,Toronto,5350072.02,1.0,3141,145,0.5369,2,3.7250884708511824,270.0689141367107,5850.251443471782,0.013793103448275864,0.04616364215218083
1623,Toronto,5350072.02,8.0,3141,145,0.5369,1,1.8625442354255912,270.0689141367107,5850.251443471782,0.006896551724137932,0.04616364215218083
1624,Toronto,5350072.02,11.0,3141,145,0.5369,1,1.8625442354255912,270.0689141367107,5850.251443471782,0.006896551724137932,0.04616364215218083
1625,Toronto,5350072.02,13.0,3141,145,0.5369,1,1.8625442354255912,270.0689141367107,5850.251443471782,0.006896551724137932,0.04616364215218083
1626,Toronto,5350072.02,21.0,3141,145,0.5369,1,1.8625442354255912,270.0689141367107,5850.251443471782,0.006896551724137932,0.04616364215218083
1627,Toronto,5350073.0,7.0,2605,80,0.35718,1,2.799708830281651,223.97670642253206,7293.2415028837,0.0125,0.030710172744721688
1628,Toronto,5350073.0,10.0,2605,80,0.35718,1,2.799708830281651,223.97670642253206,7293.2415028837,0.0125,0.030710172744721688
1629,Toronto,5350073.0,12.0,2605,80,0.35718,1,2.799708830281651,223.97670642253206,7293.2415028837,0.0125,0.030710172744721688
1630,Toronto,5350073.0,13.0,2605,80,0.35718,1,2.799708830281651,223.97670642253206,7293.2415028837,0.0125,0.030710172744721688
1631,Toronto,5350073.0,21.0,2605,80,0.35718,2,5.599417660563302,223.97670642253206,7293.2415028837,0.025,0.030710172744721688
1632,Toronto,5350073.0,23.0,2605,80,0.35718,1,2.799708830281651,223.97670642253206,7293.2415028837,0.0125,0.030710172744721688
1633,Toronto,5350074.0,4.0,3848,205,0.3998,3,7.5037518759379696,512.7563781890946,9624.812406203102,0.014634146341463415,0.05327442827442827
1634,Toronto,5350074.0,7.0,3848,205,0.3998,1,2.5012506253126565,512.7563781890946,9624.812406203102,0.004878048780487805,0.05327442827442827
1635,Toronto,5350074.0,8.0,3848,205,0.3998,1,2.5012506253126565,512.7563781890946,9624.812406203102,0.004878048780487805,0.05327442827442827
1636,Toronto,5350074.0,11.0,3848,205,0.3998,2,5.002501250625313,512.7563781890946,9624.812406203102,0.00975609756097561,0.05327442827442827
1637,Toronto,5350074.0,12.0,3848,205,0.3998,1,2.5012506253126565,512.7563781890946,9624.812406203102,0.004878048780487805,0.05327442827442827
1638,Toronto,5350074.0,18.0,3848,205,0.3998,3,7.5037518759379696,512.7563781890946,9624.812406203102,0.014634146341463415,0.05327442827442827
1639,Toronto,5350074.0,20.0,3848,205,0.3998,2,5.002501250625313,512.7563781890946,9624.812406203102,0.00975609756097561,0.05327442827442827
